日期,高锰酸钾指数,化学需氧量,五日生化需氧量,总有机碳,氨氮,色度,电导率,溶解性总固体,浊度,硝酸盐氮,叶绿素a,氟化物
1/11/2021 11:00,5.71,0,3,3.5,0.0178,16,1230.5,799.821,8,1.037,0,0.76
1/11/2021 12:00,5.72,0,3,3.5,0.0178,16,1231.4,800.417,8,1.0365,0,0.752
1/11/2021 13:00,5.74,0,3,3.5,0.0175,16.1,1232.65,801.2165,8,1.039,0,0.7375
1/11/2021 14:00,5.74,0.59,3,3.5,0.0173,16.1,1233.5,801.7685,8,1.0375,0,0.7525
1/11/2021 15:00,5.74,1.18,3,3.5,0.0171,16.1,1234.9,802.6635,8,1.0395,0,0.751
1/11/2021 16:00,5.75,1.78,3,3.5,0.0171,16.1,1235.1,802.792,8,1.04,0,0.77
1/11/2021 17:00,5.75,2.37,3,3.5,0.0171,16.1,1235.8,803.241,8,1.0405,0,0.77
1/11/2021 18:00,5.76,2.96,3,3.5,0.017,16.1,1236.15,803.4795,8,1.0405,0,0.7485
1/11/2021 19:00,5.75,3.56,3,3.5,0.0169,16.1,1237.3,804.2245,8,1.042,0,0.729
1/11/2021 20:00,5.76,4.15,3,3.5,0.0169,16.1,1238.4,804.9625,8,1.0425,0,0.727
1/11/2021 21:00,5.76,4.75,3,3.5,0.0169,16.1,1238.85,805.278,8,1.046,0,0.71
1/11/2021 22:00,5.76,5.35,3,3.5,0.0169,16.1,1239.2,805.4905,8,1.046,0,0.6965
1/11/2021 23:00,5.74,5.95,3,3.5,0.0171,16,1240.1,806.0865,8,1.048,0,0.7165
1/12/2021 0:00,5.75,5.96,3,3.5,0.0171,16,1239.35,805.585,8,1.046,0,0.7125
1/12/2021 1:00,5.75,5.97,3,3.5,0.0171,16,1239.6,805.7515,8,1.047,0,0.72
1/12/2021 2:00,5.75,5.97,3,3.5,0.017,16,1239.8,805.871,8,1.049,0,0.722
1/12/2021 3:00,5.75,5.97,3,3.5,0.017,16,1238.85,805.2575,8,1.0495,0,0.7315
1/12/2021 4:00,5.75,5.97,3,3.5,0.017,16,1298.65,844.1275,8,1.051,0,0.7345
1/12/2021 5:00,5.75,5.96,3,3.5,0.017,16,1297.8,843.5855,8,1.05,0,0.7225
1/12/2021 6:00,5.75,5.37,3,3.5,0.017,16,1297.05,843.1045,8,1.0495,0,0.717
1/12/2021 7:00,5.75,4.77,3,3.5,0.017,16,1253.3,814.651,8,1.0475,0,0.7175
1/12/2021 8:00,5.74,10.28,3,3.5,0.017,16,1253.1,814.513,8,1.0475,0,0.72
1/12/2021 9:00,5.75,15.79,3,3.5,0.017,16,1252.85,814.359,8,1.046,0,0.7235
1/12/2021 10:00,5.74,21.3,3,3.5,0.0171,16,1252.85,814.3735,8,1.046,0,0.7315
1/12/2021 11:00,5.74,20.7,3,3.5,0.0172,16,1252.35,814.042,8,1.044,0,0.713
1/12/2021 12:00,5.74,20.69,3,3.5,0.0173,16,1253,814.4835,8,1.043,0,0.7015
1/12/2021 13:00,5.75,20.71,3,3.5,0.0174,16,1253.1,814.559,8,1.0405,0,0.713
1/12/2021 14:00,5.75,20.72,3,3.5,0.0174,16,1253.45,814.7735,8,1.04,0,0.7145
1/12/2021 15:00,5.76,20.73,3,3.5,0.0175,16,1253,814.507,8,1.037,0,0.733
1/12/2021 16:00,5.76,21.33,3,3.5,0.0177,16,1253.55,814.8665,8,1.0365,0,0.72
1/12/2021 17:00,5.77,21.93,3,3.5,0.0178,16,1253.75,814.985,8,1.0345,0,0.72
1/12/2021 18:00,5.78,16.42,3,3.5,0.0179,16,1253.95,815.1005,8,1.034,0,0.739
1/12/2021 19:00,5.77,10.9,3,3.5,0.018,16,1253.5,814.8205,8,1.0335,0,0.7225
1/12/2021 20:00,5.77,5.38,3,3.5,0.0181,16,1193.55,775.8525,8,1.033,0,0.7375
1/12/2021 21:00,5.78,5.97,3,3.5,0.0181,16,1193.45,775.7825,8,1.0325,0,0.7295
1/12/2021 22:00,5.78,5.98,3,3.5,0.0181,16,1193.7,775.966,8,1.0315,0,0.7315
1/12/2021 23:00,5.78,5.97,3,3.5,0.0181,16,1194.05,776.197,8,1.0305,0,0.723
1/13/2021 0:00,5.78,5.96,3,3.5,0.0182,16,1194.1,776.204,8,1.03,0,0.7305
1/13/2021 1:00,5.78,5.95,3,3.5,0.0185,16,1195.35,776.992,8,1.0315,0,0.737
1/13/2021 2:00,5.78,5.95,3,3.5,0.0183,16,1196.4,777.66,8,1.0325,0,0.739
1/13/2021 3:00,5.78,5.95,3,3.5,0.0182,16,1239.8,805.873,8,1.033,0,0.732
1/13/2021 4:00,5.77,5.95,3,3.5,0.0182,16,1239.55,805.6985,8,1.0325,0,0.7325
1/13/2021 5:00,5.77,5.95,3,3.5,0.0182,16,1179.15,766.44,8,1.0335,0,0.7355
1/13/2021 6:00,5.78,5.95,3,3.5,0.0181,16,1179.45,766.645,8,1.0345,0,0.723
1/13/2021 7:00,5.78,5.95,3,3.5,0.018,16,1179.55,766.7295,8,1.035,0,0.7315
1/13/2021 8:00,5.78,5.94,3,3.5,0.018,16,1178.7,766.167,8,1.0345,0,0.745
1/13/2021 9:00,5.78,5.95,3,3.5,0.018,16,1177.85,765.6185,8,1.035,0,0.7375
1/13/2021 10:00,5.78,5.97,3,3.5,0.0182,16,1178.15,765.8075,8,1.0355,0,0.7565
1/13/2021 11:00,5.78,5.98,3,3.5,0.0178,16,1178.45,766.0025,8,1.0365,0,0.744
1/13/2021 12:00,5.78,5.98,3,3.5,0.0178,16,1177.65,765.4745,8,1.035,0,0.7665
1/13/2021 13:00,5.78,5.98,3,3.5,0.0179,16,1177.1,765.117,8,1.034,0,0.7745
1/13/2021 14:00,5.79,5.98,3,3.5,0.018,16,1177.45,765.355,8,1.035,0,0.753
1/13/2021 15:00,5.8,5.99,3,3.5,0.0179,16,1177.8,765.5585,8,1.0355,0,0.7675
1/13/2021 16:00,5.8,5.99,3,3.5,0.0178,16,1237.75,804.5225,8,1.036,0,0.751
1/13/2021 17:00,5.8,6,3,3.5,0.0179,16,1237.05,804.0555,8,1.035,0,0.7455
1/13/2021 18:00,5.8,6.01,3,3.5,0.0179,16,1176.6,764.752,8,1.037,0,0.7465
1/13/2021 19:00,5.8,5.99,3,3.5,0.0179,16,1176.3,764.543,8,1.0385,0,0.7465
1/13/2021 20:00,5.8,5.98,3,3.5,0.0176,16,1176,764.3585,8,1.038,0,0.7255
1/13/2021 21:00,5.8,5.99,3,3.5,0.0177,16,1174.65,763.509,8,1.0365,0,0.723
1/13/2021 22:00,5.8,5.98,3,3.5,0.0178,16,1173.35,762.6715,8,1.035,0,0.743
1/13/2021 23:00,5.8,5.98,3,3.5,0.0177,16,1173.25,762.6095,8,1.0355,0,0.7365
1/14/2021 0:00,5.8,5.98,3,3.5,0.0175,16,1173.1,762.5165,8,1.037,0,0.7425
1/14/2021 1:00,5.8,5.98,3,3.5,0.0175,16,1232.85,801.3535,8,1.0355,0,0.7435
1/14/2021 2:00,5.8,6,3,3.5,0.0176,16,1232,800.783,8,1.0355,0,0.754
1/14/2021 3:00,5.8,5.99,3,3.5,0.0177,16,1232.3,800.964,8,1.036,0,0.743
1/14/2021 4:00,5.8,5.99,3,3.5,0.0176,16,1232.55,801.136,8,1.036,0,0.7405
1/14/2021 5:00,5.8,5.99,3,3.5,0.0175,16,1232.8,801.279,8,1.0365,0,0.7555
1/14/2021 6:00,5.8,6,3,3.5,0.0176,16,1232.1,800.822,8,1.0355,0,0.7335
1/14/2021 7:00,5.8,5.99,3,3.5,0.0177,16,1171.9,761.67,8,1.037,0,0.7455
1/14/2021 8:00,5.8,6,3,3.5,0.0177,16,1172.05,761.767,8,1.038,0,0.725
1/14/2021 9:00,5.8,6,3,3.5,0.0177,16,1172.1,761.782,8,1.039,0,0.7255
1/14/2021 10:00,5.8,6.01,3,3.5,0.0177,16,1171.1,761.145,8,1.0395,0,0.749
1/14/2021 11:00,5.8,6.02,3,3.5,0.0178,16,1170.25,760.608,8,1.039,0,0.7435
1/14/2021 12:00,5.8,6.01,3,3.5,0.018,16,1170.8,760.9765,8,1.0405,0,0.767
1/14/2021 13:00,5.8,6.02,3,3.5,0.0178,16,1171.2,761.229,8,1.0405,0,0.774
1/14/2021 14:00,5.8,6.02,3,3.5,0.0178,16,1231.1,800.162,8,1.0395,0,0.7765
1/14/2021 15:00,5.8,6.03,3,3.5,0.0179,16,1230.85,800.016,8,1.037,0,0.7675
1/14/2021 16:00,5.8,6.01,3,3.5,0.018,16,1231.3,800.3215,8,1.039,0,0.789
1/14/2021 17:00,5.8,6,3,3.5,0.0178,16,1231.9,800.6995,8,1.04,0,0.788
1/14/2021 18:00,5.8,6,3,3.5,0.0177,16,1232.45,801.0645,8,1.041,0,0.7885
1/14/2021 19:00,5.8,6,3,3.5,0.0178,16,1231.75,800.6145,8,1.0415,0,0.8095
1/14/2021 20:00,5.8,5.99,3,3.5,0.0179,16,1171.75,761.631,8,1.042,0,0.8075
1/14/2021 21:00,5.8,5.97,3,3.5,0.0178,16,1172.5,762.1275,8,1.044,0,0.819
1/14/2021 22:00,5.8,5.97,3,3.5,0.0175,16,1173.35,762.678,8,1.0445,0,0.8005
1/14/2021 23:00,5.8,5.97,3,3.5,0.0175,16,1173,762.4465,8,1.0435,0,0.8015
1/15/2021 0:00,5.8,5.97,3,3.5,0.0176,16,1172.65,762.1945,8,1.043,0,0.7875
1/15/2021 1:00,5.8,5.96,3,3.5,0.0175,16,1172.95,762.411,8,1.0445,0,0.775
1/15/2021 2:00,5.8,5.96,3,3.5,0.0173,16,1173.25,762.606,8,1.046,0,0.7795
1/15/2021 3:00,5.8,5.98,3,3.5,0.0173,16,1233.05,801.479,8,1.045,0,0.7775
1/15/2021 4:00,5.8,5.97,3,3.5,0.0174,16,1232.65,801.221,8,1.0455,0,0.775
1/15/2021 5:00,5.8,5.96,3,3.5,0.0174,16,1233.1,801.5275,8,1.0465,0,0.769
1/15/2021 6:00,5.8,5.95,3,3.5,0.0173,16,1233.65,801.883,8,1.046,0,0.757
1/15/2021 7:00,5.8,5.95,3,3.5,0.0173,16,1234.1,802.179,8,1.0445,0,0.7415
1/15/2021 8:00,5.8,5.96,3,3.5,0.0173,16,1233.2,801.5885,8,1.0435,0,0.7415
1/15/2021 9:00,5.8,5.95,3,3.5,0.0174,16,1173.05,762.514,8,1.0445,0,0.724
1/15/2021 10:00,5.8,5.94,3,3.5,0.0173,16,1172.9,762.418,8,1.0445,0,0.726
1/15/2021 11:00,5.8,5.95,3,3.5,0.0173,16,1172.6,762.2255,8,1.0465,0,0.736
1/15/2021 12:00,5.8,5.96,3,3.5,0.0173,16,1171.8,761.6825,8,1.0445,0,0.724
1/15/2021 13:00,5.8,5.95,3,3.5,0.0174,16,1170.95,761.122,8,1.0445,0,0.711
1/15/2021 14:00,5.8,5.96,3,3.5,0.0176,16,1170.95,761.1275,8,1.045,0,0.695
1/15/2021 15:00,5.8,5.97,3,3.5,0.0175,16,1170.95,761.1285,8,1.044,0,0.6935
1/15/2021 16:00,5.8,5.98,3,3.5,0.0175,16,1230.45,799.7785,8,1.0415,0,0.6795
1/15/2021 17:00,5.8,5.99,3,3.5,0.0176,16,1229.1,798.906,8,1.0385,0,0.674
1/15/2021 18:00,5.8,5.98,3,3.5,0.0178,16,1228.35,798.436,8,1.0385,0,0.6945
1/15/2021 19:00,5.8,5.98,3,3.5,0.0177,16,1227.7,798.0295,8,1.04,0,0.7105
1/15/2021 20:00,5.8,5.98,3,3.5,0.0177,16,1227,797.594,8,1.041,0,0.7175
1/15/2021 21:00,5.8,5.98,3,3.5,0.0177,16,1225.6,796.6775,8,1.039,0,0.7305
1/15/2021 22:00,5.8,5.98,3,3.5,0.0178,16,1182.2,768.484,8,1.039,0,0.7275
1/15/2021 23:00,5.8,5.98,3,3.5,0.0177,16,1181.95,768.3265,8,1.04,0,0.7075
1/16/2021 0:00,5.8,5.98,3,3.5,0.0174,16,1181.65,768.1115,8,1.0395,0,0.7105
1/16/2021 1:00,5.8,5.98,3,3.5,0.0174,16,1180.5,767.358,8,1.039,0,0.726
1/16/2021 2:00,5.8,5.98,3,3.5,0.0175,16,1179.4,766.6365,8,1.0385,0,0.7225
1/16/2021 3:00,5.8,5.97,3,3.5,0.0174,16,1179.35,766.589,8,1.0405,0,0.7395
1/16/2021 4:00,5.8,5.97,3,3.5,0.0172,16,1179.2,766.4725,8,1.04,0,0.737
1/16/2021 5:00,5.8,5.97,3,3.5,0.0172,16,1238.4,804.933,8,1.039,0,0.757
1/16/2021 6:00,5.8,5.98,3,3.5,0.0173,16,1237.55,804.3875,8,1.039,0,0.7585
1/16/2021 7:00,5.8,5.97,3,3.5,0.0175,16,1238.5,804.998,8,1.04,0,0.7515
1/16/2021 8:00,5.8,5.97,3,3.5,0.0174,16,1239.3,805.5225,8,1.041,0,0.741
1/16/2021 9:00,5.8,5.98,3,3.5,0.0174,16,1239.9,805.916,8,1.041,0,0.753
1/16/2021 10:00,5.8,5.97,3,3.5,0.0175,16,1239.65,805.74,8,1.04,0,0.761
1/16/2021 11:00,5.8,5.97,3,3.5,0.0176,16,1180.05,766.996,8,1.04,0,0.7615
1/16/2021 12:00,5.8,5.97,3,3.5,0.0176,16,1180.6,767.376,8,1.0425,0,0.764
1/16/2021 13:00,5.8,5.98,3,3.5,0.0176,16,1181.25,767.788,8,1.045,0,0.7665
1/16/2021 14:00,5.8,5.98,3,3.5,0.0177,16,1181.15,767.7305,8,1.045,0,0.7445
1/16/2021 15:00,5.8,5.99,3,3.5,0.0178,16,1181.05,767.663,8,1.0435,0,0.7485
1/16/2021 16:00,5.8,5.98,3,3.5,0.018,16,1183.05,768.942,8,1.044,0,0.756
1/16/2021 17:00,5.8,5.99,3,3.5,0.0178,16,1184.95,770.1725,8,1.044,0,0.742
1/16/2021 18:00,5.8,5.99,3,3.5,0.0178,16,1228.7,798.617,8,1.0425,0,0.754
1/16/2021 19:00,5.8,5.97,3,3.5,0.0179,16,1229.3,798.9955,8,1.0415,0,0.7715
1/16/2021 20:00,5.8,5.97,3,3.5,0.018,16,1230.9,800.0545,8,1.044,0,0.789
1/16/2021 21:00,5.8,5.96,3,3.5,0.0179,16,1232.45,801.0615,8,1.0435,0,0.7735
1/16/2021 22:00,5.8,5.95,3,3.5,0.0178,16,1233.95,802.023,8,1.0445,0,0.7785
1/16/2021 23:00,5.8,5.95,3,3.5,0.0179,16,1234.45,802.345,8,1.044,0,0.7765
1/17/2021 0:00,5.8,5.95,3,3.5,0.0179,16,1235.2,802.8505,8,1.0455,0,0.7755
1/17/2021 1:00,5.8,5.95,3,3.5,0.0179,16,1236.75,803.881,8,1.0455,0,0.7595
1/17/2021 2:00,5.8,5.95,3,3.5,0.0176,16,1238.35,804.9085,8,1.044,0,0.7415
1/17/2021 3:00,5.8,5.95,3,3.5,0.0176,16,1238.2,804.799,8,1.0435,0,0.7475
1/17/2021 4:00,5.8,5.95,3,3.5,0.0177,16,1238.15,804.7855,8,1.0425,0,0.763
1/17/2021 5:00,5.8,5.95,3,3.5,0.0178,16,1238.9,805.276,8,1.0435,0,0.771
1/17/2021 6:00,5.8,5.95,3,3.5,0.0176,16,1239.85,805.887,8,1.044,0,0.778
1/17/2021 7:00,5.8,5.97,3,3.5,0.0176,16,1300.05,845.0345,8,1.0445,0,0.758
1/17/2021 8:00,5.8,5.97,3,3.5,0.0177,16,1299.9,844.924,8,1.0435,0,0.77
1/17/2021 9:00,5.8,5.96,3,3.5,0.0177,16,1300.85,845.543,8,1.0435,0,0.7485
1/17/2021 10:00,5.8,5.95,3,3.5,0.0176,16,1301.75,846.1195,8,1.0445,0,0.751
1/17/2021 11:00,5.8,5.95,3,3.5,0.0175,16,1302.65,846.705,8,1.045,0,0.7485
1/17/2021 12:00,5.8,5.96,3,3.5,0.0175,16,1301.45,845.9285,8,1.0445,0,0.753
1/17/2021 13:00,5.8,5.96,3,3.5,0.0176,16,1240.7,806.4385,8,1.046,0,0.752
1/17/2021 14:00,5.8,5.95,3,3.5,0.0176,16,1240.95,806.6045,8,1.049,0,0.739
1/17/2021 15:00,5.8,5.97,3,3.5,0.0174,16,1241.1,806.716,8,1.049,0,0.7265
1/17/2021 16:00,5.8,5.98,3,3.5,0.0174,16,1240.2,806.109,8,1.0465,0,0.7135
1/17/2021 17:00,5.8,5.96,3,3.5,0.0175,16,1239.35,805.5665,8,1.046,0,0.7215
1/17/2021 18:00,5.8,5.97,3,3.5,0.0175,16,1239.45,805.64,8,1.0465,0,0.7245
1/17/2021 19:00,5.8,5.97,3.005,3.5,0.0174,16,1239.4,805.6315,8,1.047,0,0.712
1/17/2021 20:00,5.8,5.98,3.005,3.5,0.0175,16,1239.35,805.597,8,1.0465,0,0.7
1/17/2021 21:00,5.8,5.98,3.005,3.5,0.0176,16,1238.5,805.046,8,1.0475,0,0.7075
1/17/2021 22:00,5.8,5.98,3.005,3.5,0.0177,16,1238.8,805.252,8,1.049,0,0.712
1/17/2021 23:00,5.8,5.98,3.005,3.5,0.0176,16,1239.15,805.486,8,1.049,0,0.7155
1/18/2021 0:00,5.8,5.98,3.005,3.5,0.0175,16,1239.45,805.6615,8,1.049,0,0.7115
1/18/2021 1:00,5.8,5.97,3.005,3.5,0.0175,16,1239.1,805.443,8,1.0495,0,0.693
1/18/2021 2:00,5.8,5.97,3.005,3.5,0.0176,16,1238.8,805.2705,8,1.0505,0,0.677
1/18/2021 3:00,5.8,5.97,3.005,3.5,0.0176,16,1238.75,805.242,8,1.0515,0,0.6765
1/18/2021 4:00,5.8,5.97,3.005,3.5,0.0175,16,1238.6,805.1415,8,1.0535,0,0.683
1/18/2021 5:00,5.8,5.97,3.005,3.5,0.0175,16,1237.5,804.417,8,1.0535,0,0.6945
1/18/2021 6:00,5.81,5.97,3.005,3.51,0.0175,16.1,1236.45,803.717,8,1.0535,0,0.704
1/18/2021 7:00,5.82,5.96,3.005,3.51,0.0175,16.2,1235.5,803.0805,8,1.055,0,0.6955
1/18/2021 8:00,5.82,5.95,3.005,3.51,0.0173,16.2,1234.55,802.477,8,1.0555,0,0.6875
1/18/2021 9:00,5.82,5.95,3.005,3.51,0.0172,16.2,1293.3,840.6495,8,1.0535,0,0.684
1/18/2021 10:00,5.82,5.96,3.005,3.51,0.0172,16.2,1291.1,839.2095,8,1.0515,0,0.6855
1/18/2021 11:00,5.82,5.96,3.005,3.51,0.0173,16.2,1289.45,838.1475,8,1.0525,0,0.701
1/18/2021 12:00,5.82,5.95,3.005,3.51,0.0171,16.3,1287.85,837.1325,8,1.054,0,0.7075
1/18/2021 13:00,5.82,5.97,3.005,3.51,0.017,16.3,1286.25,836.1,8,1.055,0,0.7205
1/18/2021 14:00,5.82,5.97,3.005,3.51,0.017,16.3,1283.85,834.5485,8,1.054,0,0.7125
1/18/2021 15:00,5.82,5.98,3,3.51,0.0171,16.3,1281.75,833.1555,8,1.0545,0,0.7305
1/18/2021 16:00,5.82,5.97,3,3.5,0.017,16.3,1280.1,832.0935,8,1.056,0,0.7455
1/18/2021 17:00,5.81,5.98,3,3.5,0.0169,16.2,1278.45,830.9895,8,1.055,0,0.734
1/18/2021 18:00,5.81,5.99,3,3.5,0.017,16.2,1275.65,829.1555,8,1.054,0,0.7305
1/18/2021 19:00,5.81,5.99,3,3.5,0.0172,16.2,1272.7,827.255,8,1.0535,0,0.7365
1/18/2021 20:00,5.81,5.98,3,3.5,0.0173,16.3,1270.35,825.7315,8,1.0565,0,0.732
1/18/2021 21:00,5.81,5.98,3,3.5,0.0172,16.3,1267.95,824.1745,8,1.057,0,0.754
1/18/2021 22:00,5.81,5.98,3,3.5,0.0173,16.2,1265.25,822.4115,8,1.058,0,0.77
1/18/2021 23:00,5.81,5.98,3,3.5,0.0173,16.2,1262.5,820.6215,8,1.0575,0,0.768
1/19/2021 0:00,5.81,5.98,3,3.5,0.0174,16.2,1260.15,819.1045,8,1.0585,0,0.7545
1/19/2021 1:00,5.81,5.98,3,3.5,0.0173,16.3,1257.6,817.445,8,1.0605,0,0.762
1/19/2021 2:00,5.8,5.99,3,3.5,0.0173,16.2,1259.7,818.824,8,1.061,0,0.7505
1/19/2021 3:00,5.8,5.99,3,3.5,0.0173,16.2,1261.75,820.151,8,1.0615,0,0.762
1/19/2021 4:00,5.8,6,3,3.5,0.0174,16.2,1263.85,821.4965,8,1.0635,0,0.768
1/19/2021 5:00,5.8,6,3,3.5,0.0173,16.3,1265.8,822.7815,8,1.067,0,0.786
1/19/2021 6:00,5.8,6,3,3.5,0.0171,16.2,1267.7,824.021,8,1.069,0,0.795
1/19/2021 7:00,5.8,6,3,3.5,0.0171,16.3,1269.2,824.9945,8,1.07,0,0.7945
1/19/2021 8:00,5.8,6.02,3,3.5,0.0171,16.4,1270.85,826.048,8,1.07,0,0.7885
1/19/2021 9:00,5.8,6,3,3.5,0.0172,16.5,1273,827.4325,8,1.0715,0,0.769
1/19/2021 10:00,5.8,5.99,3,3.5,0.0171,16.5,1275,828.719,8,1.074,0,0.7615
1/19/2021 11:00,5.8,5.98,3,3.5,0.0171,16.4,1276.8,829.9175,8,1.0745,0,0.7615
1/19/2021 12:00,5.8,5.98,3,3.5,0.0171,16.4,1278.1,830.746,8,1.074,0,0.739
1/19/2021 13:00,5.8,5.97,3,3.5,0.0172,16.4,1279.95,831.9705,8,1.0775,0,0.744
1/19/2021 14:00,5.8,5.95,3,3.5,0.0171,16.4,1281.75,833.136,8,1.0795,0,0.7505
1/19/2021 15:00,5.8,5.94,3,3.5,0.0171,16.3,1283.7,834.4025,8,1.0805,0,0.7375
1/19/2021 16:00,5.8,5.94,3,3.5,0.0172,16.3,1285.15,835.352,8,1.08,0,0.731
1/19/2021 17:00,5.8,5.94,3,3.5,0.0173,16.2,1286.7,836.336,8,1.0795,0,0.716
1/19/2021 18:00,5.8,5.92,3,3.5,0.0173,16.1,1289.05,837.8525,8,1.0805,0,0.698
1/19/2021 19:00,5.8,5.93,3,3.5,0.0171,16,1291.35,839.322,8,1.0805,0,0.7065
1/19/2021 20:00,5.8,5.94,3,3.5,0.0171,16,1293.3,840.6,8,1.08,0,0.7105
1/19/2021 21:00,5.8,5.94,3,3.5,0.0171,16,1295.4,841.981,8,1.0795,0,0.6915
1/19/2021 22:00,5.8,5.93,3,3.5,0.0172,16.1,1293.6,840.8105,8,1.0795,0,0.71
1/19/2021 23:00,5.8,5.94,3,3.5,0.017,16.1,1291.7,839.5855,8,1.079,0,0.6905
1/20/2021 0:00,5.8,5.95,3,3.5,0.017,16.1,1289.9,838.42,8,1.0785,0,0.678
1/20/2021 1:00,5.8,5.96,3,3.5,0.017,16.1,1288.2,837.3225,8,1.0775,0,0.6615
1/20/2021 2:00,5.8,5.96,3,3.5,0.0171,16.1,1287.15,836.6285,8,1.0795,0,0.6715
1/20/2021 3:00,5.8,5.95,3,3.5,0.017,16.2,1286,835.873,8,1.0795,0,0.666
1/20/2021 4:00,5.8,5.96,3,3.5,0.017,16.2,1284.65,835.0065,8,1.081,0,0.6785
1/20/2021 5:00,5.8,5.96,3,3.5,0.0171,16.2,1282.75,833.774,8,1.0805,0,0.6845
1/20/2021 6:00,5.8,5.96,3,3.5,0.0172,16.2,1281,832.639,8,1.079,0,0.7075
1/20/2021 7:00,5.8,5.97,3,3.5,0.0172,16.2,1279.4,831.5835,8,1.0815,0,0.697
1/20/2021 8:00,5.8,5.99,3,3.5,0.017,16.1,1277.7,830.4685,8,1.082,0,0.715
1/20/2021 9:00,5.8,5.99,3,3.5,0.0171,16.1,1275.35,828.9455,8,1.0805,0,0.722
1/20/2021 10:00,5.8,5.99,3,3.5,0.0172,16.1,1273.05,827.4605,8,1.0805,0,0.716
1/20/2021 11:00,5.8,6,3,3.5,0.0173,16.2,1271.2,826.242,8,1.0825,0,0.724
1/20/2021 12:00,5.8,6.01,3,3.5,0.0171,16.3,1269.25,824.961,8,1.0815,0,0.736
1/20/2021 13:00,5.8,6.02,3,3.5,0.0171,16.2,1267.1,823.57,8,1.0815,0,0.7425
1/20/2021 14:00,5.8,6.01,3,3.5,0.0172,16.2,1264.25,821.732,8,1.08,0,0.754
1/20/2021 15:00,5.8,6.01,3,3.5,0.0173,16.2,1262.15,820.379,8,1.0805,0,0.77
1/20/2021 16:00,5.8,6.02,3,3.5,0.0172,16.3,1260.3,819.156,8,1.08,0,0.7655
1/20/2021 17:00,5.8,6.01,3,3.5,0.0172,16.4,1258.3,817.8595,8,1.0795,0,0.7675
1/20/2021 18:00,5.8,6.01,3,3.5,0.0173,16.4,1255.6,816.097,8,1.0785,0,0.7645
1/20/2021 19:00,5.8,6.01,3,3.5,0.0175,16.4,1253.05,814.4365,8,1.08,0,0.761
1/20/2021 20:00,5.8,6.01,3,3.5,0.0174,16.5,1250.75,812.94,8,1.082,0,0.7565
1/20/2021 21:00,5.8,6,3,3.5,0.0173,16.5,1248.55,811.5005,8,1.0835,0,0.7695
1/20/2021 22:00,5.8,6,3,3.5,0.0174,16.4,1245.75,809.6905,8,1.083,0,0.764
1/20/2021 23:00,5.8,6,3,3.5,0.0175,16.4,1242.9,807.8505,8,1.084,0,0.7655
1/21/2021 0:00,5.81,6.03,3,3.5,0.0175,16.5,1240.6,806.3415,8,1.0845,0,0.7665
1/21/2021 1:00,5.81,6.06,3,3.5,0.0173,16.6,1238.35,804.873,8,1.084,0,0.7585
1/21/2021 2:00,5.81,6.08,3,3.5,0.0172,16.5,1235.85,803.261,8,1.0855,0,0.752
1/21/2021 3:00,5.81,6.11,3,3.5,0.0172,16.4,1233.3,801.602,8,1.0835,0,0.75
1/21/2021 4:00,5.81,6.15,3,3.5,0.0172,16.4,1232.5,801.0985,8,1.084,0,0.738
1/21/2021 5:00,5.81,6.19,3,3.5,0.0169,16.5,1231.7,800.5825,8,1.0845,0,0.747
1/21/2021 6:00,5.81,6.25,3,3.5,0.0169,16.5,1230.95,800.095,8,1.085,0,0.744
1/21/2021 7:00,5.81,6.3,3,3.5,0.0169,16.4,1229.7,799.294,8,1.084,0,0.737
1/21/2021 8:00,5.81,6.39,3,3.5,0.017,16.4,1229.95,799.475,8,1.0845,0,0.7285
1/21/2021 9:00,5.81,6.48,3,3.5,0.0169,16.5,1229.35,799.081,8,1.085,0,0.7135
1/21/2021 10:00,5.8,6.55,3,3.5,0.0167,16.5,1228.75,798.7,8,1.0845,0,0.698
1/21/2021 11:00,5.8,6.61,3,3.5,0.0168,16.4,1227.25,797.712,8,1.084,0,0.688
1/21/2021 12:00,5.8,6.67,3,3.5,0.0169,16.4,1225.95,796.871,8,1.0845,0,0.6845
1/21/2021 13:00,5.8,6.78,3,3.5,0.017,16.5,1224.7,796.0535,8,1.0835,0,0.6835
1/21/2021 14:00,5.8,6.86,3,3.5,0.017,16.6,1223.4,795.2005,8,1.0845,0,0.681
1/21/2021 15:00,5.8,6.95,3,3.5,0.0171,16.5,1222.1,794.348,8,1.083,0,0.685
1/21/2021 16:00,5.8,7.02,3,3.5,0.0172,16.4,1220.9,793.572,8,1.0815,0,0.6875
1/21/2021 17:00,5.81,7.1,3,3.5,0.0172,16.5,1220.4,793.245,8,1.081,0,0.674
1/21/2021 19:00,5.81,7.14,3,3.5,0.0171,16.6,1219.9,792.9165,8,1.08,0,0.6795
1/21/2021 20:00,5.81,7.18,3,3.5,0.0171,16.6,1219.4,792.568,8,1.078,0,0.668
1/21/2021 21:00,5.81,7.22,3,3.5,0.0173,16.5,1218.45,791.9505,8,1.0785,0,0.655
1/21/2021 22:00,5.81,7.27,3,3.5,0.0173,16.6,1217.9,791.5845,8,1.08,0,0.6695
1/21/2021 23:00,5.81,7.33,3,3.5,0.0172,16.7,1217.35,791.2375,8,1.081,0,0.6525
